trackId,matchId,accountNo,characterName,character,kart,license,pet,flyingPet,partsEngine,partsHandle,partsWheel,partsKit,rankinggrade2,matchRank,matchRetired,matchWin,matchTime,teamId,date
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,001e00110250e9c4,588057808,leesjbb,d3aad4bafb446d33576c393da5e73f59aca160be04131391ecc3fe7fdb89ebbf,9002ba333110adec61a9defea77318127595851df0c7ef3824bb62e398c9dabc,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,1,0,1.0,87107.0,1,2022-10-08
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,03520013024eb32d,755494349,R4NKING,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,103630.0,2,2022-10-08
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,03520013024eb32d,1426580629,l메모리l은하,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1.0,103507.0,1,2022-10-08
243ccbc7e0f66415976bd36d3718821c2af1440d16e923dca6be7a0b4bc1c02c,03af00110250d263,1963084873,권우리유딩,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,fdc7c55113d737db85501abb962b151496dbd1351df310edc04a02159bb60cbc,fbf9b4761e26803824583eb8831141750b16561c38c86983b838a8389d29a1fa,,,,,0,99,1,0.0,,2,2022-10-08
243ccbc7e0f66415976bd36d3718821c2af1440d16e923dca6be7a0b4bc1c02c,03af00110250d263,1308823353,Dehvvn,de817181cc520d014faba8901c6baf3927ca78bc86a1991e750afcc0aba7f13d,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,,,,,3,1,0,1.0,101406.0,1,2022-10-08
b9296f71afc024cc6c2b266a95763e829adeff61017f89d2112af6fd31609af0,03da00110250a6df,1913131655,곱창머가리,a8c47ebddb69fa032497f9e4c5edc434fedad8fbd63bda52c4399f69a00c4f50,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,404a55134031c49fd72ece9bc9d9bf84d118f3359d0f36d7b217618925595c82,,,,,,5,2,0,0.0,123408.0,2,2022-10-08
b9296f71afc024cc6c2b266a95763e829adeff61017f89d2112af6fd31609af0,03da00110250a6df,1845837418,JangJiSu,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,1,0,1.0,116177.0,1,2022-10-08
2130869de49fca50ee7e7aa877ef9e2e815bd9e071dca0d63afaa5c2c2493082,034300110250857c,235448494,폰하늘,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,3dce0161938b5827ecb73ddfa68f45ab2e83a0cc845e780ead19d88e37f9a8a2,,,,,,,,4,1,0,1.0,117868.0,2,2022-10-08
2130869de49fca50ee7e7aa877ef9e2e815bd9e071dca0d63afaa5c2c2493082,034300110250857c,46392,예쁜무우,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,9ecb721ca7670d9c196341ca19ca19fcf7a60b9e8ffe010cc53a7105afaefc96,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,125331.0,1,2022-10-08
81f8d8e53e86cc06c0bdb3e5c1f4ef7aa31650c3a9a011631471edc377254fd7,02820013024e5bb6,705274670,IDSURA,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,d330a211c3b0e13e440465cd847a8825901160dcd86def1cf81863bb6d85d15d,,51fa9f91ea25fc3154f3cdc2f027645b93ab6161dbf7817a92f638e0e40a4fdf,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,,,,,0,1,0,1.0,117797.0,2,2022-10-08
81f8d8e53e86cc06c0bdb3e5c1f4ef7aa31650c3a9a011631471edc377254fd7,02820013024e5bb6,1141405933,최현주1,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,d330a211c3b0e13e440465cd847a8825901160dcd86def1cf81863bb6d85d15d,,54cbdc4cda359e72a5feb286fc9f2cca6cfac3ba8cc8d97e3a8a1706940fed76,eb775d51bc66967c6c9ae3cb4cfa1a5be39980b1fa7ec0eff7b9d02dbfcd21df,,,,,0,2,0,0.0,117856.0,1,2022-10-08
577a231fed4029f30269a0bbb648f0bff8abfe94e88258db8ce33ad4ad8504fe,003e00110250785d,184885268,asdseds,4671e909b560c426d32bc83e28c1871a01ca4dd73c7e21289834876926dd67d0,,,bfc06ff658a4364bbe69cdc27f6bfa8b40348d9546b6d2489546381d51d3cc37,fefd8d691ee41d818f26afadb9759c2308b88b5ab8ae0fb35ec9759fb2546e38,,,,,2,3,0,0.0,142093.0,2,2022-10-08
577a231fed4029f30269a0bbb648f0bff8abfe94e88258db8ce33ad4ad8504fe,003e00110250785d,269085499,포비포비321,5f7da1b818aefc94cdbc898f3a3d92d02e5786a255a59e140f5de3b4da892dbe,,,960cc2c2e76c37c081bda86bd1f307265268e881a827e2253670b22033dcc970,,,,,,2,4,0,0.0,147483.0,2,2022-10-08
577a231fed4029f30269a0bbb648f0bff8abfe94e88258db8ce33ad4ad8504fe,003e00110250785d,1947069358,송진영십머꼴,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,db5b2360b04bb25e9db25c9826cf7cf68fa3b014dad7551d4185c12cbee25bba,,bfc06ff658a4364bbe69cdc27f6bfa8b40348d9546b6d2489546381d51d3cc37,4d3908185a1b6db544dea8ce90dba1e32e823a9c61e8646f4e3142b61c5155a6,,,,,1,2,0,1.0,138654.0,1,2022-10-08
577a231fed4029f30269a0bbb648f0bff8abfe94e88258db8ce33ad4ad8504fe,003e00110250785d,621260103,6지섭,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,,,5a6f47bd366446798666157b3f5a6fb88d7e9a98634e3099b2408211bb6191cc,,,,,,2,1,0,1.0,137854.0,1,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,1493414569,o너에게v난o,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,cdb0f2394c2a841fab17a3ce5662f7582b98075fee1b8d3ff29ac41106b340a1,,c71da2ae214ef9371da937833a0edab58b5ced980b560e1b87d16847756411ac,ffb9b61e71641f8450a7cbf43804740439c2de2e612ce1d75d049ced79a6e24e,,,,,3,6,0,0.0,109556.0,2,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,1762231418,o나에게v넌o,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,f37e49445c206569b79dcc45cf4949e724be805b7f8f925d82ebc7d453710528,,c71da2ae214ef9371da937833a0edab58b5ced980b560e1b87d16847756411ac,ffb9b61e71641f8450a7cbf43804740439c2de2e612ce1d75d049ced79a6e24e,22.0,1.0,22.0,2.0,2,3,0,0.0,106891.0,2,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,1795691837,애써모른쳑,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,3c5386a02e14c3623f3763afee5ab0d369d7b42c0ada05e875d6e3f18947ba03,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,23.0,1.0,23.0,2.0,0,5,0,0.0,107196.0,2,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,990167085,초i후으i승자,58f9d10f193a633ebc78056cf1f3fa5abd21d4b99f58f1557b0ef710b7942532,faf963e754c62f90d61f127d4c7f17d04947cce93acd961ededf03a21427cb9b,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,1.0,1.0,1.0,1.0,0,99,1,0.0,,2,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,1912762426,승자랑달린다,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,3c5386a02e14c3623f3763afee5ab0d369d7b42c0ada05e875d6e3f18947ba03,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,23.0,1.0,1.0,3.0,2,7,0,1.0,109922.0,1,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,771919404,JOOJUNGG,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,faf963e754c62f90d61f127d4c7f17d04947cce93acd961ededf03a21427cb9b,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,ffb9b61e71641f8450a7cbf43804740439c2de2e612ce1d75d049ced79a6e24e,2.0,0.0,2.0,0.0,4,1,0,1.0,101531.0,1,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,1862486187,샤넬나비c,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f37e49445c206569b79dcc45cf4949e724be805b7f8f925d82ebc7d453710528,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,23.0,1.0,23.0,2.0,2,4,0,1.0,107167.0,1,2022-10-08
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,02f7000a026d7ee7,704882336,삐또익,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,22f6e7faf98caf43b1bad667f77daabb4d77656226448f8366fc81e5dfd125e6,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,1.0,1.0,1.0,1.0,0,2,0,1.0,106236.0,1,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,1158295471,콱륨,ca5448e0c85913850c601217b7fa7e71f207922dc2e6b665f262a963ad078b80,,,,,,,,,2,4,0,1.0,102525.0,2,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,1677734602,안꽁2,0ded654f533985e3b0f4967a551c2c2c67b52c563b07f558b96b03336c5f4f14,,,,,,,,,2,99,1,1.0,,2,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,486966579,원빈열이,b0c82d0a30cc9b108976755ffec70e81fbf62c6402ab223db850d1fed074e891,,,,,,,,,2,1,0,1.0,95783.0,2,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,1225424293,청라야발이,fc0a1c8c60a8d8cc28baf4c9202d01f3bfd9939faaff00afcb129118a0686bb9,,,,,,,,,2,2,0,0.0,99766.0,1,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,2047499737,고스트이띠빵,a6af2fd35635c8e3234c8dd27d9f6c3cad038983545c0709308575c30ce9fbc7,,,,,,,,,2,99,1,0.0,,1,2022-10-08
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,030d000a026d446f,84279564,mydong1877,201c61527a04d85cd2de0dad75ab0878ee4125129e57aabe47b3d3ac06df8d67,,,,,,,,,2,3,0,0.0,100914.0,1,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,436795285,난리가낫네,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,ac5f4658c4d86021d7989ccc08617edef9a94f1119addb11761ffd11fe55bfd1,,,,5.0,5.0,22.0,8.0,0,7,0,1.0,109808.0,2,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,2063963305,개멋진,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,fb07df4aa71829d0e8394fef195e756c78fe7b56d39c7fcc5dcede87c330de05,,,,5.0,1.0,22.0,8.0,3,99,1,1.0,,2,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,1426465415,검둥ing,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,ac5f4658c4d86021d7989ccc08617edef9a94f1119addb11761ffd11fe55bfd1,,,,23.0,1.0,1.0,8.0,0,1,0,1.0,101545.0,2,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,1745144297,예쁜티,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,fb07df4aa71829d0e8394fef195e756c78fe7b56d39c7fcc5dcede87c330de05,,,,5.0,1.0,1.0,8.0,1,6,0,1.0,108583.0,2,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,671352437,남산공원길,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,fb07df4aa71829d0e8394fef195e756c78fe7b56d39c7fcc5dcede87c330de05,,,,5.0,14.0,22.0,8.0,0,5,0,0.0,107920.0,1,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,2080570767,보라는인형,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,ac5f4658c4d86021d7989ccc08617edef9a94f1119addb11761ffd11fe55bfd1,,,,5.0,1.0,22.0,5.0,3,3,0,0.0,107284.0,1,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,705184869,덕츈N,68739fffd5995d2cefb55e8b65ccc91c4b5edf5ffd775677d795d24d0531f002,fb07df4aa71829d0e8394fef195e756c78fe7b56d39c7fcc5dcede87c330de05,,,,5.0,1.0,22.0,8.0,0,4,0,0.0,107851.0,1,2022-10-08
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,01c6000a026d3a9b,872841282,빨리면커진다,5cf67b0c7331973281b825f571aea5c1737952ec9c861967ec691401ad2fcf31,fb07df4aa71829d0e8394fef195e756c78fe7b56d39c7fcc5dcede87c330de05,,,,2.0,1.0,22.0,2.0,1,2,0,0.0,106500.0,1,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,1694687679,세이지공룡,7da60bc1f5bebeebd74c6e217935f6012dd9b8a16167d8e1b5ff7bcdec3458be,a0f8e8f6331f473014d21e5b8596cc179db98102fe92dbe44e443a543c72fd27,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,0.0,0.0,0.0,0.0,0,1,0,1.0,108862.0,2,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,34417256,찌키찌키붐붐,9ac2f497a2a1484079b1bd3772b2a5557da654d7479d09a7d19023c3421c65f6,199114d190e456acde0c46e436c2770cc2ead1e86410272277f4cc0c97465ff0,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,0.0,1,4,0,1.0,116065.0,2,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,67561066,재유니여,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,22f6e7faf98caf43b1bad667f77daabb4d77656226448f8366fc81e5dfd125e6,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,8cc64a4759f245b29ecb30043ae6eb9f9cd63ece7fd9f474cbdeecd330618032,1.0,1.0,2.0,1.0,2,5,0,1.0,117450.0,2,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,34074037,몬난몬난몬난,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,7e9af2569848299f8aae60f4cfdeb21df32daa1f26aef4e3001b21deb4d54dde,,87d9b446e122b6601b4a36590360c1f7b4dc263aaa2152c9ef75177373eaa409,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,0.0,4,3,0,1.0,115823.0,2,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,1561160218,라지안,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,7e9af2569848299f8aae60f4cfdeb21df32daa1f26aef4e3001b21deb4d54dde,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,0.0,0,99,1,0.0,,1,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,553834632,가까움,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,ba3571f23ae5b1fbe846c470468f3553487817dd2a432534835e8ee5a1c698b9,,c71da2ae214ef9371da937833a0edab58b5ced980b560e1b87d16847756411ac,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,,,,,4,2,0,0.0,115079.0,1,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,956578653,ThronesGame,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,22f6e7faf98caf43b1bad667f77daabb4d77656226448f8366fc81e5dfd125e6,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,0.0,3,6,0,0.0,118506.0,1,2022-10-08
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,0073000a026d300c,1644392288,말랑해s,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,f1a46f412c3340559f02a57bf4cd0483834bcf06eca968782a0d41db823e6467,,c71da2ae214ef9371da937833a0edab58b5ced980b560e1b87d16847756411ac,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,,,,,3,99,1,0.0,,1,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,436644237,내얼굴무지개,ad59c84909664c6955c9b84185f7174c27e56ff25dca75e6c8dc949286ce49bc,e9b491ed7c399f8f0fd67c194458fa31de3755ece0aa136ccae0280b2516e3b1,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,,,,,,0,6,0,0.0,147142.0,2,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,134865486,주간Am,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,22f6e7faf98caf43b1bad667f77daabb4d77656226448f8366fc81e5dfd125e6,,c2593beb7fab49d1b08b70d3da563e3d1eb3f3e7f347d6b2633567c92527bfcc,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,2.0,0.0,2.0,2.0,2,5,0,0.0,141247.0,2,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,1963315980,조민찌,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,faa33b24416a80877de22b61af178cf3786b48e75681c99b9774b4fd8100ef54,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,,,,,,0,3,0,0.0,140889.0,2,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,688718686,짜오하루,ffbff03058d1ac96b4d59b378234d9f17218e26d76cc1db11d3854e271c12cf9,a0f8e8f6331f473014d21e5b8596cc179db98102fe92dbe44e443a543c72fd27,,,d4c819cc50543843245e73263d62e76d8283351264e45e5baba6c176efe45b00,0.0,0.0,0.0,0.0,3,2,0,1.0,139933.0,1,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,587359700,미라드레인,915935d0620e3b54b30a28c52d7db3f3d34e231f6b2ec963452cf26349d77d88,cdb0f2394c2a841fab17a3ce5662f7582b98075fee1b8d3ff29ac41106b340a1,,,,,,,,2,4,0,1.0,141189.0,1,2022-10-08
f99343b37c324637a55256e55855091493e4caf0ac11cf41180497f5a7ac453e,02a7000a026ca948,654599782,바람하늘비,491cb06fc87afad97065db3515e85222b603d6aeee155a3ca0c154920ce63659,20589a6ede95e10ad0ad9bcee2b4a442efaea851e3d44912bcd94d2ce76cfc13,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,78f3afb560fcdf70263cb01c06d0bf20af63eda4410fc6a2636fb1e6b83f06f3,1.0,1.0,1.0,1.0,0,1,0,1.0,139351.0,1,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,1392742650,선수짱짱짱,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,faa33b24416a80877de22b61af178cf3786b48e75681c99b9774b4fd8100ef54,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,,,,,,3,99,1,0.0,,2,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,251904405,예린유리구슬,1b2fc975e96e0f919ce3b0081da04d39a6fb11e920572f491425bb9586eb98e6,1d4423326e3d0e8b12d5d01ede67c076b5cc753e43d4b374b27c1313da685b6d,,ce9e983e2b0c0c52af4b745941087a30361870bd73ae758cb97572842bc0b969,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,99,1,0.0,,2,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,1275697059,ceoper79,e69867b76a1537d6a7418ae087aad4925a7e67c74fb9df2fc98525b8dfc3a7ae,07c7e8427a32892762d2420cfccc336230d35c26317b052603fb922d293041c2,,3eb3b288201405ddae2ef63e351417b547290cb47ca053dacee570aeab232013,bec48ce3b7188bb5b38f4876eb762a2a4ac09c5f7baea3eb6dc511117a63ea83,,,,,0,99,1,0.0,,2,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,1979915445,밍규링규,99581348c3943b86c1d27460b92aa243a0c37cc5fd2a7163227ddbb6895c915d,7e9af2569848299f8aae60f4cfdeb21df32daa1f26aef4e3001b21deb4d54dde,,9ecb721ca7670d9c196341ca19ca19fcf7a60b9e8ffe010cc53a7105afaefc96,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,0.0,0.0,0.0,0.0,4,99,1,0.0,,2,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,1677942986,klrijdfndf,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,faf963e754c62f90d61f127d4c7f17d04947cce93acd961ededf03a21427cb9b,,492e06ae60ff9d70c311cab587117173484ff667a58832d76f72c46497b63139,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,2.0,2.0,2.0,1.0,2,99,1,1.0,,1,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,134271782,김사별이,dbcd0eced973cbeaba46920d291005f2a139ec8585284dae3a4a8b064f795738,199114d190e456acde0c46e436c2770cc2ead1e86410272277f4cc0c97465ff0,,fab5343f3d67227ec4f123d74a17dc2dc34d512165102523bcc62599f1c5b003,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,0.0,0.0,0.0,0.0,2,1,0,1.0,139030.0,1,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,117550549,흐하호호호,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,1f17ea594f55314c9764df7d8a65eb159e78e72a16cb631ea463b09b297f94a6,,c2593beb7fab49d1b08b70d3da563e3d1eb3f3e7f347d6b2633567c92527bfcc,bc0cb26aec42bbf33f3bba47e9eb930d890df475161666aad43151284c56217a,,,,,3,99,1,1.0,,1,2022-10-08
cb9790f64ce28a230f7a5d76945adb36012a2acfa7108b5285f1af8f00eb0e0d,0388000a026c71dc,1241710351,전설의마기꾼,7e0c416c75ac49b3d51b7127a18f5f043867e90b97a759ac27fb0bf1fd963a18,24c9029444bfae084b2269d93491999f54436b03e23ecf6082efbd3acb37ce17,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,0,99,1,1.0,,1,2022-10-08
890fdc656fad127acd0d811d8b58bd3bc9f0ec76b282d665f9476b03bed51840,01090005024ef382,520360701,럭셜눈꼽,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,24c9029444bfae084b2269d93491999f54436b03e23ecf6082efbd3acb37ce17,,,,,,,,0,6,0,1.0,160539.0,2,2022-10-08
